,ViewName,ViewID,GoalName,Date,Campaign,Channel group,Source,Medium,Ad content,Value,AdsetV5,ViewName_eq,AdsetV5_eq
5577,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,3-Oct-22,4348108-_creditcards-visafifa2022-septiembre2022-transactional-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-9-15â€‹,1,Assisted,Leads 2,Assisted
5578,Leads 2,116580388,10 - Form Downloads,6-Oct-22,popular - lending - comercial - startup 2022 - search - jul 28 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),3,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\
5579,Leads 2,116580388,10 - Form Downloads,6-Oct-22,popular - lending - comercial - startup 2022 - youtube tvfa - inmarket n custom int - aug 15 2022 _ ///nofee211216as01\\\,Display,google,cpc,StartUp Popular ha impulsado sobre 175 negocios locales,1,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Aug 15 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Aug 15 2022 _ ///NOFEE211216AS01\\\
5580,Leads 2,116580388,10 - Form Downloads,6-Oct-22,popular - lending - comercial - startup 2022 - youtube tvfa - inmarket n custom int - aug 15 2022 _ ///nofee211216as01\\\,Display,google,cpc,STEAM Kids Academy impulsÃ³ su negocio con StartUp Popular,2,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Aug 15 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Youtube TVFA - InMarket n Custom Int - Aug 15 2022 _ ///NOFEE211216AS01\\\
5581,Leads 2,116580388,10 - Form Downloads,6-Oct-22,popular-comercial-lending-startup-2022-fb-cbo-website-conversions-all-pr-18-sc-gif-donuteatjustone-aug-15-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202211981v5f_startup,10,Assisted,Leads 2,Assisted
5582,Leads 2,116580388,10 - Form Downloads,6-Oct-22,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),30,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
5583,Leads 2,116580388,10 - Form Downloads,5-Oct-22,popular-comercial-lending-startup-2022-fb-cbo-website-conversions-all-pr-18-sc-gif-donuteatjustone-aug-15-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202211981v5f_startup,8,Assisted,Leads 2,Assisted
5584,Leads 2,116580388,10 - Form Downloads,5-Oct-22,popular - lending - comercial - startup 2022 - search - jul 28 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),4,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\
5585,Leads 2,116580388,10 - Form Downloads,4-Oct-22,popular - lending - comercial - startup 2022 - search - jul 28 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\
5586,Leads 2,116580388,10 - Form Downloads,3-Oct-22,popular - lending - comercial - startup 2022 - search - jul 28 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),5,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Jul 28 2022 _ ///NOFEE211216AS01\\\
5587,Applications,95557079,1 - Cash rewards,10-Oct-22,popular - services - comercial - discovery - popular business solutions 2022 - fabre - inmarket n rmkt n custom int - jul 11 2022 _ ///fee211112cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - Discovery - Popular Business Solutions 2022 - Fabre - Inmarket n RMKT n Custom Int - Jul 11 2022 _ ///FEE211112CR01\\\,Applications,Popular - Services - Comercial - Discovery - Popular Business Solutions 2022 - Fabre - Inmarket n RMKT n Custom Int - Jul 11 2022 _ ///FEE211112CR01\\\
5588,Applications,95557079,1 - Cash rewards,10-Oct-22,cashrewards2021,(Other),print,qrcode,(not set),2,Other,Applications,Other
5589,Applications,95557079,1 - Cash rewards,9-Oct-22,2020 - loans - display - discovery,Paid Search,google,cpc,(not set),2,Other,Applications,Other
5590,Applications,95557079,1 - Cash rewards,9-Oct-22,fee220111cr01-codespl2022,(Other),merchpapelprestamos5.99paraloquenecesites,merchpapelprestamos5.99paraloquenecesites,(not set),1,Other,Applications,Other
5591,Applications,95557079,1 - Cash rewards,8-Oct-22,cashrewards2021,(Other),print,qrcode,(not set),1,Other,Applications,Other
5592,Applications,95557079,1 - Cash rewards,8-Oct-22,4119431-_ita_email_masa_pr_remainder_1_revisadoâ€‹,Email,email-et,email,499298,1,Assisted,Applications,Assisted
5593,Applications,95557079,1 - Cash rewards,6-Oct-22,j2w_jooble,(Other),jooble,(not set),(not set),1,Assisted,Applications,Assisted
5594,Applications,95557079,1 - Cash rewards,6-Oct-22,cashrewards2021,(Other),print,qrcode,(not set),1,Other,Applications,Other
5595,Applications,95557079,1 - Cash rewards,6-Oct-22,2022 - recompensas - display - discovery,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5596,Applications,95557079,1 - Cash rewards,6-Oct-22,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5597,Applications,95557079,3 - AAdvantage Signature PR,11-Oct-22,campaÃ±a aadvantage,(Other),wesbite,booking path,(not set),1,Other,Applications,Other
5598,Applications,95557079,3 - AAdvantage Signature PR,11-Oct-22,campaÃ±a aadvantage,(Other),website aa,booking path,(not set),2,Other,Applications,Other
5599,Applications,95557079,3 - AAdvantage Signature PR,10-Oct-22,campaÃ±a aadvantage,(Other),wesbite,booking path,(not set),1,Other,Applications,Other
5600,Applications,95557079,3 - AAdvantage Signature PR,10-Oct-22,campaÃ±a aadvantage,(Other),website aa,booking path,(not set),2,Other,Applications,Other
5601,Applications,95557079,3 - AAdvantage Signature PR,9-Oct-22,campaÃ±a aadvantage,(Other),wesbite,review & pay,(not set),1,Other,Applications,Other
5602,Applications,95557079,3 - AAdvantage Signature PR,9-Oct-22,campaÃ±a aadvantage,(Other),wesbite,booking path,(not set),2,Other,Applications,Other
5603,Applications,95557079,3 - AAdvantage Signature PR,9-Oct-22,campaÃ±a aadvantage,(Other),website aa,booking path,(not set),1,Other,Applications,Other
5604,Applications,95557079,3 - AAdvantage Signature PR,7-Oct-22,popular - lending - comercial - premia business rewards 2022 - display - inmarket n topics n custom n custom intent mobile - ene 1 2022 _ ///fee211129cr02\\\,Display,google,cpc,(not set),1,Popular - Lending - Comercial - Premia Business Rewards 2022 - Display - InMarket n Topics n Custom n Custom Intent Mobile - Ene 1 2022 _ ///FEE211129CR02\\\,Applications,Popular - Lending - Comercial - Premia Business Rewards 2022 - Display - InMarket n Topics n Custom n Custom Intent Mobile - Ene 1 2022 _ ///FEE211129CR02\\\
5605,Applications,95557079,3 - AAdvantage Signature PR,7-Oct-22,campaÃ±a aadvantage,(Other),wesbite,booking path,(not set),1,Other,Applications,Other
5606,Applications,95557079,3 - AAdvantage Signature PR,6-Oct-22,campaÃ±a aadvantage,(Other),wesbite,review & pay,(not set),1,Other,Applications,Other
5607,Applications,95557079,3 - AAdvantage Signature PR,6-Oct-22,campaÃ±a aadvantage,(Other),website aa,booking path,(not set),1,Other,Applications,Other
5608,Applications,95557079,4 - Jetblue Mastercard,11-Oct-22,popular - services - tarjetas - mastercard staycation - performance max - all pr - abr 11 2022 _ ///fee220316cr01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
5609,Applications,95557079,4 - Jetblue Mastercard,10-Oct-22,fee220121cr01-codestarjetas2022,(Other),qrcodedm,dm-0cuotajetblue,(not set),1,Other,Applications,Other
5610,Applications,95557079,4 - Jetblue Mastercard,9-Oct-22,4318277-_creditcards-itajetbluetesta-agosto2022-acquisitionâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-8-18â€‹,1,Other,Applications,Other
5611,Applications,95557079,4 - Jetblue Mastercard,9-Oct-22,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5612,Applications,95557079,4 - Jetblue Mastercard,7-Oct-22,fee220121cr01-codestarjetas2022,(Other),qrcodedm,dm-0cuotajetblue,(not set),1,Other,Applications,Other
5613,Applications,95557079,4 - Jetblue Mastercard,6-Oct-22,popular - branding - institucional - institucional diversidad 2022 - search - may 23 2022 - f4 _ ///fee211213da01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
5614,Applications,95557079,7 - Jetblue Mastercard Eleva,10-Oct-22,4321667-_creditcards-remailpreseleccionadotesta-agosto2022-acquisitionâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-8-22â€‹,1,Other,Applications,Other
5615,Applications,95557079,12-Completed Loan Form,11-Oct-22,2018 - loans - search - keywords prÃ©stamos search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5616,Applications,95557079,12-Completed Loan Form,11-Oct-22,fee220111cr01-codespl2022,(Other),merchpapelprestamos5.99paraloquenecesites,merchpapelprestamos5.99paraloquenecesites,(not set),2,Other,Applications,Other
5617,Applications,95557079,12-Completed Loan Form,11-Oct-22,2018 - loans - search - branded search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5618,Applications,95557079,12-Completed Loan Form,11-Oct-22,2020 - loans - display - discovery,Paid Search,google,cpc,(not set),2,Other,Applications,Other
5619,Applications,95557079,12-Completed Loan Form,10-Oct-22,fee220111cr01-codespl2022,(Other),merchpapelprestamos5.99paraloquenecesites,merchpapelprestamos5.99paraloquenecesites,(not set),1,Other,Applications,Other
5620,Applications,95557079,12-Completed Loan Form,9-Oct-22,4259936-_plus-personalloans-p2p5renovaciones-junio2022-acquisition-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-6-16â€‹,1,Assisted,Applications,Assisted
5621,Applications,95557079,12-Completed Loan Form,8-Oct-22,2018 - loans - search - keywords prÃ©stamos search,Paid Search,google,cpc,(not set),2,Other,Applications,Other
5622,Applications,95557079,12-Completed Loan Form,8-Oct-22,fee220111cr01-codespl2022,(Other),merchpapelprestamos5.99paraloquenecesites,merchpapelprestamos5.99paraloquenecesites,(not set),1,Other,Applications,Other
5623,Applications,95557079,12-Completed Loan Form,8-Oct-22,2020 - loans - display - discovery,Paid Search,google,cpc,(not set),2,Other,Applications,Other
5624,Applications,95557079,12-Completed Loan Form,7-Oct-22,2020 - loans - display - discovery,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5625,Applications,95557079,12-Completed Loan Form,7-Oct-22,2018 - loans - search - keywords prÃ©stamos search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5626,Applications,95557079,12-Completed Loan Form,6-Oct-22,2018 - loans - search - keywords prÃ©stamos search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5627,Applications,95557079,12-Completed Loan Form,6-Oct-22,2018 - loans - search - branded search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5628,Applications,95557079,20 - Lead Negocios - Contact Form,11-Oct-22,popular - lending - comercial - commercial lending 2022 - search - ene 18 2022 _ ///fee210917cr02\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
5629,Applications,95557079,20 - Lead Negocios - Contact Form,11-Oct-22,4368533-_ct email resendâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-10-11â€‹,1,Assisted,Applications,Assisted
5630,Applications,95557079,20 - Lead Negocios - Contact Form,11-Oct-22,popular - services - comercial - servicios de cobro pr 2022 - discovery - inmarket n topics n custom int - sep 1 2022 _///nofee220504cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Discovery - Inmarket n topics n custom int - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Discovery - Inmarket n topics n custom int - Sep 1 2022 _///NOFEE220504CR01\\\
5631,Applications,95557079,20 - Lead Negocios - Contact Form,11-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,1,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5632,Applications,95557079,20 - Lead Negocios - Contact Form,10-Oct-22,popular - lending - comercial - commercial lending 2022 - search - ene 18 2022 _ ///fee210917cr02\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
5633,Applications,95557079,20 - Lead Negocios - Contact Form,10-Oct-22,popular - services - comercial - popular business solutions 2022 - search - popular brand - ene 1 2022 _ ///fee211112cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\,Applications,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\
5634,Applications,95557079,20 - Lead Negocios - Contact Form,10-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,1,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5635,Applications,95557079,20 - Lead Negocios - Contact Form,9-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,3,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5636,Applications,95557079,20 - Lead Negocios - Contact Form,9-Oct-22,popular - lending - comercial - commercial lending 2022 - discovery - inmarket n custom - ene 18 2022 _ ///fee210917cr02\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
5637,Applications,95557079,20 - Lead Negocios - Contact Form,9-Oct-22,popular - services - comercial - popular business solutions 2022 - search - popular brand - ene 1 2022 _ ///fee211112cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\,Applications,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\
5638,Applications,95557079,20 - Lead Negocios - Contact Form,8-Oct-22,popular-lending-comercial-comercial-lending-2022-cbo-conversiones-custom-ca-comm-len-sep-2022-fb-all-video-assets-sep-8-2022-flt1_fee210917cr02,(Other),facebook-paid,fb-conversion-ad,v5i202212108v5f_comercial-lending,1,Popular - Lending - Comercial - Comercial Lending 2022 - CBO - Conversiones - Custom CA-COMM-LEN-SEP-2022-FB - All Video Assets - Sep 8 2022 _ ///FEE210917CR02\\\,Applications,Popular - Lending - Comercial - Comercial Lending 2022 - CBO - Conversiones - Custom CA-COMM-LEN-SEP-2022-FB - All Video Assets - Sep 8 2022 _ ///FEE210917CR02\\\
5639,Applications,95557079,20 - Lead Negocios - Contact Form,8-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,2,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5640,Applications,95557079,20 - Lead Negocios - Contact Form,7-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,1,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5641,Applications,95557079,20 - Lead Negocios - Contact Form,7-Oct-22,popular - services - comercial - popular business solutions 2022 - search - popular brand - ene 1 2022 _ ///fee211112cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\,Applications,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\
5642,Applications,95557079,20 - Lead Negocios - Contact Form,6-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,2,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5643,Applications,95557079,20 - Lead Negocios - Contact Form,6-Oct-22,4368532-_ct email 1â€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-10-4â€‹,1,Assisted,Applications,Assisted
5644,DeShow.com,103885104,1 - Contact Us Form,10-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),1,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5645,DeShow.com,103885104,1 - Contact Us Form,6-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),2,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5646,DeShow.com,103885104,2 - Property Lead Form,11-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),3,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5647,DeShow.com,103885104,2 - Property Lead Form,11-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Mira nuestro inventario,1,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5648,DeShow.com,103885104,2 - Property Lead Form,11-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),25,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
